rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
43,JavaScript,bypass-paywalls-chrome,45426,3347,JavaScript,https://github.com/iamadamdev/bypass-paywalls-chrome,iamadamdev,0,2023-10-20T04:53:10Z
44,JavaScript,dayjs,45303,2302,JavaScript,https://github.com/iamkun/dayjs,iamkun,741,2024-02-17T05:37:20Z
45,JavaScript,Ghost,45158,10082,JavaScript,https://github.com/TryGhost/Ghost,TryGhost,32,2024-02-19T13:13:51Z
46,JavaScript,meteor,43987,5428,JavaScript,https://github.com/meteor/meteor,meteor,230,2024-02-19T23:54:50Z
47,JavaScript,marktext,43583,3345,JavaScript,https://github.com/marktext/marktext,marktext,1071,2024-01-20T03:08:08Z
48,JavaScript,react,43568,4071,JavaScript,https://github.com/typescript-cheatsheets/react,typescript-cheatsheets,2,2024-02-10T07:53:56Z
49,JavaScript,parcel,42997,2361,JavaScript,https://github.com/parcel-bundler/parcel,parcel-bundler,648,2024-02-20T05:46:04Z
50,JavaScript,Motrix,42167,4413,JavaScript,https://github.com/agalwood/Motrix,agalwood,683,2024-02-09T17:02:52Z
1,Objective-C,AFNetworking,33331,10449,Objective-C,https://github.com/AFNetworking/AFNetworking,AFNetworking,0,2023-01-17T19:30:05Z
2,Objective-C,SDWebImage,24761,5980,Objective-C,https://github.com/SDWebImage/SDWebImage,SDWebImage,72,2024-02-13T07:45:08Z
3,Objective-C,WeChatExtension-ForMac,21733,3592,Objective-C,https://github.com/MustangYM/WeChatExtension-ForMac,MustangYM,868,2023-07-19T14:53:21Z
4,Objective-C,GPUImage,20157,4652,Objective-C,https://github.com/BradLarson/GPUImage,BradLarson,907,2024-02-16T22:29:30Z
5,Objective-C,Masonry,18054,3175,Objective-C,https://github.com/SnapKit/Masonry,SnapKit,125,2023-04-13T18:23:56Z
6,Objective-C,realm-swift,16096,2180,Objective-C,https://github.com/realm/realm-swift,realm,373,2024-02-19T17:51:11Z
7,Objective-C,MBProgressHUD,15974,3550,Objective-C,https://github.com/jdg/MBProgressHUD,jdg,70,2024-01-02T20:16:20Z
8,Objective-C,TrollStore,14854,1011,Objective-C,https://github.com/opa334/TrollStore,opa334,40,2024-02-16T01:07:17Z
9,Objective-C,react-native-maps,14619,4868,Objective-C,https://github.com/react-native-maps/react-native-maps,react-native-maps,63,2024-02-20T07:47:32Z
10,Objective-C,iTerm2,14348,1179,Objective-C,https://github.com/gnachman/iTerm2,gnachman,0,2024-02-19T21:06:23Z
11,Objective-C,WebViewJavascriptBridge,14242,3051,Objective-C,https://github.com/marcuswestin/WebViewJavascriptBridge,marcuswestin,76,2023-10-21T05:47:56Z
12,Objective-C,YYKit,13975,3722,Objective-C,https://github.com/ibireme/YYKit,ibireme,274,2023-10-31T07:56:03Z
13,Objective-C,WeChatPlugin-MacOS,13902,2530,Objective-C,https://github.com/TKkk-iOSer/WeChatPlugin-MacOS,TKkk-iOSer,144,2023-03-21T13:16:45Z
14,Objective-C,fmdb,13829,2847,Objective-C,https://github.com/ccgus/fmdb,ccgus,236,2024-02-08T18:47:31Z
15,Objective-C,FLEX,13824,1705,Objective-C,https://github.com/FLEXTool/FLEX,FLEXTool,37,2024-02-16T07:13:13Z
16,Objective-C,MJRefresh,13758,3576,Objective-C,https://github.com/CoderMJLee/MJRefresh,CoderMJLee,41,2023-12-21T07:05:47Z
17,Objective-C,spectacle,13588,841,Objective-C,https://github.com/eczarny/spectacle,eczarny,0,2022-01-15T17:32:42Z
18,Objective-C,CocoaLumberjack,13086,2288,Objective-C,https://github.com/CocoaLumberjack/CocoaLumberjack,CocoaLumberjack,6,2024-02-19T09:06:45Z
19,Objective-C,IGListKit,12767,1590,Objective-C,https://github.com/Instagram/IGListKit,Instagram,162,2024-01-25T18:25:47Z
20,Objective-C,chameleon,12468,1363,Objective-C,https://github.com/vicc/chameleon,vicc,38,2021-05-03T07:11:02Z
21,Objective-C,CocoaAsyncSocket,12398,2997,Objective-C,https://github.com/robbiehanson/CocoaAsyncSocket,robbiehanson,2,2023-07-20T18:49:00Z
22,Objective-C,SVProgressHUD,12374,2641,Objective-C,https://github.com/SVProgressHUD/SVProgressHUD,SVProgressHUD,28,2023-12-14T06:56:51Z
23,Objective-C,DZNEmptyDataSet,12113,1759,Objective-C,https://github.com/dzenbot/DZNEmptyDataSet,dzenbot,166,2022-07-06T08:08:53Z
24,Objective-C,iCarousel,11991,2603,Objective-C,https://github.com/nicklockwood/iCarousel,nicklockwood,366,2022-09-06T12:26:52Z
25,Objective-C,keycastr,11569,497,Objective-C,https://github.com/keycastr/keycastr,keycastr,78,2024-02-05T14:32:17Z
26,Objective-C,JSPatch,11357,2324,Objective-C,https://github.com/bang590/JSPatch,bang590,107,2020-12-01T02:18:35Z
27,Objective-C,Mantle,11347,1523,Objective-C,https://github.com/Mantle/Mantle,Mantle,0,2022-10-18T09:40:02Z
28,Objective-C,hammerspoon,11279,571,Objective-C,https://github.com/Hammerspoon/hammerspoon,Hammerspoon,593,2024-02-07T17:13:17Z
29,Objective-C,GitUp,11263,1169,Objective-C,https://github.com/git-up/GitUp,git-up,333,2024-02-09T02:33:19Z
30,Objective-C,JSQMessagesViewController,11167,2855,Objective-C,https://github.com/jessesquires/JSQMessagesViewController,jessesquires,0,2018-12-12T10:45:39Z
31,Objective-C,darling,10886,425,Objective-C,https://github.com/darlinghq/darling,darlinghq,277,2024-02-16T18:05:02Z
32,Objective-C,MagicalRecord,10810,1823,Objective-C,https://github.com/magicalpanda/MagicalRecord,magicalpanda,227,2021-04-27T16:21:19Z
33,Objective-C,FSCalendar,10512,1983,Objective-C,https://github.com/WenchaoD/FSCalendar,WenchaoD,412,2024-01-30T13:12:46Z
34,Objective-C,WeChatTweak-macOS,10312,1335,Objective-C,https://github.com/sunnyyoung/WeChatTweak-macOS,sunnyyoung,74,2023-09-10T06:55:24Z
35,Objective-C,RestKit,10203,2149,Objective-C,https://github.com/RestKit/RestKit,RestKit,343,2022-08-27T03:57:20Z
36,Objective-C,UITableView-FDTemplateLayoutCell,9947,2036,Objective-C,https://github.com/forkingdog/UITableView-FDTemplateLayoutCell,forkingdog,116,2022-03-07T10:01:30Z
37,Objective-C,Alcatraz,9902,1170,Objective-C,https://github.com/alcatraz/Alcatraz,alcatraz,32,2017-09-28T10:13:15Z
38,Objective-C,PNChart,9714,1785,Objective-C,https://github.com/kevinzhow/PNChart,kevinzhow,169,2018-07-02T12:43:03Z
39,Objective-C,SocketRocket,9522,2076,Objective-C,https://github.com/facebookincubator/SocketRocket,facebookincubator,156,2024-02-06T23:03:13Z
40,Objective-C,Shimmer,9357,1137,Objective-C,https://github.com/facebookarchive/Shimmer,facebookarchive,17,2021-02-06T00:01:46Z
41,Objective-C,sequelpro,8990,854,Objective-C,https://github.com/sequelpro/sequelpro,sequelpro,496,2023-02-25T08:11:30Z
42,Objective-C,LuLu,8879,452,Objective-C,https://github.com/objective-see/LuLu,objective-see,374,2024-02-07T00:47:21Z
43,Objective-C,YYText,8840,1638,Objective-C,https://github.com/ibireme/YYText,ibireme,462,2023-11-13T06:47:57Z
44,Objective-C,TTTAttributedLabel,8748,1707,Objective-C,https://github.com/TTTAttributedLabel/TTTAttributedLabel,TTTAttributedLabel,149,2024-01-18T14:13:58Z
45,Objective-C,MWPhotoBrowser,8747,2734,Objective-C,https://github.com/mwaterfall/MWPhotoBrowser,mwaterfall,250,2023-11-19T03:11:12Z
46,Objective-C,BaiduNetdiskPlugin-macOS,8650,1828,Objective-C,https://github.com/CodeTips/BaiduNetdiskPlugin-macOS,CodeTips,0,2020-10-17T13:18:17Z
47,Objective-C,MJExtension,8513,2178,Objective-C,https://github.com/CoderMJLee/MJExtension,CoderMJLee,21,2024-01-13T08:31:55Z
48,Objective-C,Aspects,8387,1330,Objective-C,https://github.com/steipete/Aspects,steipete,76,2020-09-10T12:19:27Z
49,Objective-C,SlackTextViewController,8333,1107,Objective-C,https://github.com/slackhq/SlackTextViewController,slackhq,71,2018-10-29T18:56:03Z
50,Objective-C,VVDocumenter-Xcode,8316,1612,Objective-C,https://github.com/onevcat/VVDocumenter-Xcode,onevcat,60,2017-04-19T06:55:13Z
1,Python,public-apis,279900,31413,Python,https://github.com/public-apis/public-apis,public-apis,3,2024-02-19T22:49:31Z
2,Python,awesome-python,198333,24695,Python,https://github.com/vinta/awesome-python,vinta,0,2024-02-19T14:43:55Z
3,Python,Python,175879,43946,Python,https://github.com/TheAlgorithms/Python,TheAlgorithms,25,2024-02-19T22:00:11Z
4,Python,Python-100-Days,146610,51133,Python,https://github.com/jackfrued/Python-100-Days,jackfrued,519,2024-01-28T22:33:10Z
5,Python,transformers,120383,24159,Python,https://github.com/huggingface/transformers,huggingface,738,2024-02-20T07:45:14Z
6,Python,HelloGitHub,82206,9685,Python,https://github.com/521xueweihan/HelloGitHub,521xueweihan,97,2024-02-17T03:48:01Z
7,Python,langchain,76903,11812,Python,https://github.com/langchain-ai/langchain,langchain-ai,1354,2024-02-20T07:18:03Z
8,Python,models,76418,46188,Python,https://github.com/tensorflow/models,tensorflow,1043,2024-02-19T18:33:04Z
9,Python,django,75660,30988,Python,https://github.com/django/django,django,0,2024-02-20T05:12:08Z
10,Python,pytorch,75529,20882,Python,https://github.com/pytorch/pytorch,pytorch,12602,2024-02-20T07:59:01Z
11,Python,fastapi,68366,5800,Python,https://github.com/tiangolo/fastapi,tiangolo,39,2024-02-19T22:55:58Z
12,Python,flask,65778,16174,Python,https://github.com/pallets/flask,pallets,2,2024-02-12T20:50:46Z
13,Python,awesome-machine-learning,62773,14550,Python,https://github.com/josephmisiti/awesome-machine-learning,josephmisiti,1,2024-02-18T09:31:48Z
14,Python,devops-exercises,61954,13447,Python,https://github.com/bregman-arie/devops-exercises,bregman-arie,21,2024-02-10T10:07:37Z
15,Python,keras,60312,19540,Python,https://github.com/keras-team/keras,keras-team,173,2024-02-20T03:14:11Z
16,Python,cpython,58455,28960,Python,https://github.com/python/cpython,python,6880,2024-02-20T07:58:54Z
17,Python,scikit-learn,57434,25150,Python,https://github.com/scikit-learn/scikit-learn,scikit-learn,1645,2024-02-20T07:59:30Z
18,Python,manim,56418,5651,Python,https://github.com/3b1b/manim,3b1b,387,2024-01-19T23:42:55Z
19,Python,gpt_academic,51800,6749,Python,https://github.com/binary-husky/gpt_academic,binary-husky,178,2024-02-19T10:25:05Z
20,Python,requests,51050,9340,Python,https://github.com/psf/requests,psf,199,2024-02-06T07:26:22Z
21,Python,scrapy,50172,10435,Python,https://github.com/scrapy/scrapy,scrapy,430,2024-02-20T08:01:29Z
22,Python,Real-Time-Voice-Cloning,49988,8528,Python,https://github.com/CorentinJ/Real-Time-Voice-Cloning,CorentinJ,174,2024-01-14T18:39:10Z
23,Python,llama,49933,8653,Python,https://github.com/facebookresearch/llama,facebookresearch,273,2024-02-10T08:41:22Z
24,Python,faceswap,48527,12953,Python,https://github.com/deepfakes/faceswap,deepfakes,15,2024-01-26T03:06:01Z
25,Python,sherlock,47682,6046,Python,https://github.com/sherlock-project/sherlock,sherlock-project,72,2024-02-19T19:05:11Z
26,Python,privateGPT,47679,6402,Python,https://github.com/imartinez/privateGPT,imartinez,92,2024-02-20T07:51:12Z
27,Python,openpilot,46582,8464,Python,https://github.com/commaai/openpilot,commaai,196,2024-02-20T07:06:46Z
28,Python,rich,46424,1722,Python,https://github.com/Textualize/rich,Textualize,168,2024-02-13T00:52:53Z
29,Python,yolov5,45166,15396,Python,https://github.com/ultralytics/yolov5,ultralytics,129,2024-02-17T16:40:25Z
30,Python,DeepFaceLab,44568,10122,Python,https://github.com/iperov/DeepFaceLab,iperov,541,2023-10-24T10:56:48Z
31,Python,hackingtool,41987,4736,Python,https://github.com/Z4nzu/hackingtool,Z4nzu,30,2024-02-18T05:05:21Z
32,Python,CppCoreGuidelines,41071,5487,Python,https://github.com/isocpp/CppCoreGuidelines,isocpp,236,2024-02-15T22:45:54Z
33,Python,open-interpreter,40590,3552,Python,https://github.com/KillianLucas/open-interpreter,KillianLucas,186,2024-02-19T06:25:27Z
34,Python,python-patterns,39062,7023,Python,https://github.com/faif/python-patterns,faif,11,2023-12-18T04:41:53Z
35,Python,ailearning,37468,11416,Python,https://github.com/apachecn/ailearning,apachecn,2,2023-11-30T09:29:30Z
36,Python,Deep-Learning-Papers-Reading-Roadmap,37090,7374,Python,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,floodsung,49,2022-11-27T13:18:32Z
37,Python,black,36767,2502,Python,https://github.com/psf/black,psf,346,2024-02-20T01:33:18Z
38,Python,PaddleOCR,36520,7116,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,992,2024-02-18T09:40:35Z
39,Python,bert,36449,9536,Python,https://github.com/google-research/bert,google-research,782,2023-10-24T05:28:17Z
40,Python,ColossalAI,36399,4179,Python,https://github.com/hpcaitech/ColossalAI,hpcaitech,337,2024-02-20T07:40:19Z
41,Python,sentry,36323,4102,Python,https://github.com/getsentry/sentry,getsentry,1942,2024-02-20T06:29:40Z
42,Python,Open-Assistant,36317,3301,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,221,2024-01-25T15:38:10Z
43,Python,interview_internal_reference,35841,9464,Python,https://github.com/0voice/interview_internal_reference,0voice,27,2023-05-17T07:20:27Z
44,Python,python-cheatsheet,35023,6392,Python,https://github.com/gto76/python-cheatsheet,gto76,5,2024-02-19T13:30:58Z
45,Python,wtfpython,34864,2730,Python,https://github.com/satwikkansal/wtfpython,satwikkansal,64,2024-01-30T18:33:54Z
46,Python,DragGAN,34456,3995,Python,https://github.com/XingangPan/DragGAN,XingangPan,135,2024-01-02T04:17:17Z
47,Python,TaskMatrix,34448,3408,Python,https://github.com/moymix/TaskMatrix,moymix,211,2024-01-06T02:41:20Z
48,Python,MetaGPT,34375,4092,Python,https://github.com/geekan/MetaGPT,geekan,190,2024-02-20T07:59:05Z
49,Python,GFPGAN,34026,5749,Python,https://github.com/TencentARC/GFPGAN,TencentARC,308,2024-01-24T06:18:02Z
50,Python,mitmproxy,33644,3972,Python,https://github.com/mitmproxy/mitmproxy,mitmproxy,292,2024-02-19T19:05:20Z
1,PHP,laravel,76074,24297,PHP,https://github.com/laravel/laravel,laravel,0,2024-02-19T13:36:37Z
2,PHP,SecLists,52221,23597,PHP,https://github.com/danielmiessler/SecLists,danielmiessler,19,2024-02-20T00:18:31Z
3,PHP,framework,31013,10606,PHP,https://github.com/laravel/framework,laravel,7,2024-02-20T00:16:21Z
4,PHP,jQuery-File-Upload,31002,8154,PHP,https://github.com/blueimp/jQuery-File-Upload,blueimp,49,2023-05-25T09:11:07Z
5,PHP,symfony,29111,9498,PHP,https://github.com/symfony/symfony,symfony,546,2024-02-20T08:02:25Z
6,PHP,composer,28113,6877,PHP,https://github.com/composer/composer,composer,129,2024-02-18T01:01:30Z
7,PHP,Faker,26778,3633,PHP,https://github.com/fzaninotto/Faker,fzaninotto,76,2023-09-05T11:41:32Z
8,PHP,server,25065,3884,PHP,https://github.com/nextcloud/server,nextcloud,2231,2024-02-20T07:57:32Z
9,PHP,guzzle,22906,2470,PHP,https://github.com/guzzle/guzzle,guzzle,21,2023-12-21T17:50:25Z
10,PHP,DesignPatternsPHP,21622,4624,PHP,https://github.com/DesignPatternsPHP/DesignPatternsPHP,DesignPatternsPHP,4,2023-09-28T07:03:58Z
11,PHP,monolog,20713,1900,PHP,https://github.com/Seldaek/monolog,Seldaek,32,2024-01-31T07:54:10Z
12,PHP,monica,20392,2084,PHP,https://github.com/monicahq/monica,monicahq,648,2024-02-19T02:37:43Z
13,PHP,PHPMailer,20336,9864,PHP,https://github.com/PHPMailer/PHPMailer,PHPMailer,40,2024-02-19T01:59:53Z
14,PHP,phpunit,19518,2246,PHP,https://github.com/sebastianbergmann/phpunit,sebastianbergmann,102,2024-02-19T13:55:22Z
15,PHP,matomo,18769,2615,PHP,https://github.com/matomo-org/matomo,matomo-org,2264,2024-02-19T23:23:08Z
16,PHP,WordPress,18515,12601,PHP,https://github.com/WordPress/WordPress,WordPress,0,2024-02-20T07:30:04Z
17,PHP,CodeIgniter,18259,7770,PHP,https://github.com/bcit-ci/CodeIgniter,bcit-ci,50,2024-02-14T10:05:43Z
18,PHP,howto-make-more-money,16508,1704,PHP,https://github.com/easychen/howto-make-more-money,easychen,0,2023-01-01T03:55:04Z
19,PHP,PHP-Parser,16488,979,PHP,https://github.com/nikic/PHP-Parser,nikic,33,2024-01-14T09:02:54Z
20,PHP,Carbon,16399,1341,PHP,https://github.com/briannesbitt/Carbon,briannesbitt,9,2024-02-17T14:34:00Z
21,PHP,laravel-debugbar,15943,1585,PHP,https://github.com/barryvdh/laravel-debugbar,barryvdh,45,2024-02-19T22:30:59Z
22,PHP,koel,15324,1936,PHP,https://github.com/koel/koel,koel,37,2024-02-09T15:46:04Z
23,PHP,flarum,14707,1553,PHP,https://github.com/flarum/flarum,flarum,0,2024-01-02T15:20:50Z
24,PHP,parsedown,14578,1153,PHP,https://github.com/erusev/parsedown,erusev,104,2024-02-11T09:36:09Z
25,PHP,grav,14209,1408,PHP,https://github.com/getgrav/grav,getgrav,395,2024-02-13T19:47:25Z
26,PHP,yii2,14175,7025,PHP,https://github.com/yiisoft/yii2,yiisoft,480,2024-02-16T22:11:57Z
27,PHP,laravel-ide-helper,13749,1164,PHP,https://github.com/barryvdh/laravel-ide-helper,barryvdh,107,2024-02-19T19:52:29Z
28,PHP,image,13607,1548,PHP,https://github.com/Intervention/image,Intervention,41,2024-02-17T07:26:46Z
29,PHP,cachet,13594,1574,PHP,https://github.com/cachethq/cachet,cachethq,4,2024-02-13T17:25:39Z
30,PHP,firefly-iii,13477,1285,PHP,https://github.com/firefly-iii/firefly-iii,firefly-iii,119,2024-02-19T04:57:08Z
31,PHP,BookStack,13407,1725,PHP,https://github.com/BookStackApp/BookStack,BookStackApp,454,2024-02-19T22:51:39Z
32,PHP,flysystem,13134,828,PHP,https://github.com/thephpleague/flysystem,thephpleague,55,2024-02-19T09:05:00Z
33,PHP,whoops,13101,664,PHP,https://github.com/filp/whoops,filp,4,2023-11-16T05:19:40Z
34,PHP,phpdotenv,12862,672,PHP,https://github.com/vlucas/phpdotenv,vlucas,4,2023-11-12T22:52:06Z
35,PHP,PhpSpreadsheet,12814,3361,PHP,https://github.com/PHPOffice/PhpSpreadsheet,PHPOffice,157,2024-02-17T23:15:08Z
36,PHP,filament,12717,2076,PHP,https://github.com/filamentphp/filament,filamentphp,71,2024-02-19T20:54:54Z
37,PHP,sage,12448,3079,PHP,https://github.com/roots/sage,roots,1,2024-02-06T14:50:28Z
38,PHP,phpstan,12432,933,PHP,https://github.com/phpstan/phpstan,phpstan,989,2024-02-20T00:12:45Z
39,PHP,PHP-CS-Fixer,12396,1605,PHP,https://github.com/PHP-CS-Fixer/PHP-CS-Fixer,PHP-CS-Fixer,128,2024-02-19T17:22:30Z
40,PHP,phabricator,12322,1695,PHP,https://github.com/phacility/phabricator,phacility,0,2023-11-13T19:04:08Z
41,PHP,uuid,12273,556,PHP,https://github.com/ramsey/uuid,ramsey,19,2024-02-19T21:20:40Z
42,PHP,clean-code-php,11976,2286,PHP,https://github.com/piotrplenik/clean-code-php,piotrplenik,23,2023-12-26T17:18:04Z
43,PHP,Laravel-Excel,11930,1903,PHP,https://github.com/SpartnerNL/Laravel-Excel,SpartnerNL,3,2024-02-19T11:04:40Z
44,PHP,Slim,11780,1962,PHP,https://github.com/slimphp/Slim,slimphp,17,2024-01-01T20:50:55Z
45,PHP,laravel-permission,11711,1755,PHP,https://github.com/spatie/laravel-permission,spatie,11,2024-02-19T12:27:05Z
46,PHP,voyager,11644,2694,PHP,https://github.com/thedevdojo/voyager,thedevdojo,305,2024-02-18T07:10:26Z
47,PHP,PHPExcel,11458,4294,PHP,https://github.com/PHPOffice/PHPExcel,PHPOffice,562,2019-01-02T01:38:48Z
48,PHP,labs,11419,5412,PHP,https://github.com/docker/labs,docker,55,2023-07-27T10:31:38Z
49,PHP,EmailValidator,11286,235,PHP,https://github.com/egulias/EmailValidator,egulias,21,2023-10-22T21:56:40Z
50,PHP,magento2,11170,9353,PHP,https://github.com/magento/magento2,magento,1668,2024-02-19T15:01:32Z
1,R,ggplot2,6236,2029,R,https://github.com/tidyverse/ggplot2,tidyverse,197,2024-02-18T20:25:15Z
2,R,awesome-R,5711,1511,R,https://github.com/qinwf/awesome-R,qinwf,3,2024-02-09T09:36:10Z
3,R,FriendsDontLetFriends,5404,175,R,https://github.com/cxli233/FriendsDontLetFriends,cxli233,1,2024-02-17T03:55:46Z
4,R,shiny,5192,1816,R,https://github.com/rstudio/shiny,rstudio,759,2024-02-14T22:13:27Z
5,R,dplyr,4616,2129,R,https://github.com/tidyverse/dplyr,tidyverse,53,2024-02-13T22:15:06Z
6,R,r4ds,4283,4093,R,https://github.com/hadley/r4ds,hadley,23,2024-02-02T00:41:07Z
7,R,swirl_courses,4182,7249,R,https://github.com/swirldev/swirl_courses,swirldev,135,2024-01-10T17:38:19Z
8,R,stat_rethinking_2022,4104,441,R,https://github.com/rmcelreath/stat_rethinking_2022,rmcelreath,11,2022-03-15T15:07:26Z
9,R,ML_for_Hackers,3651,2242,R,https://github.com/johnmyleswhite/ML_for_Hackers,johnmyleswhite,23,2019-05-26T16:52:29Z
10,R,AnomalyDetection,3529,782,R,https://github.com/twitter/AnomalyDetection,twitter,62,2019-08-30T19:49:16Z
11,R,data.table,3449,977,R,https://github.com/Rdatatable/data.table,Rdatatable,1009,2024-02-20T07:51:56Z
12,R,awesome-network-analysis,3300,604,R,https://github.com/briatte/awesome-network-analysis,briatte,9,2024-02-10T20:46:15Z
13,R,rmarkdown,2768,978,R,https://github.com/rstudio/rmarkdown,rstudio,233,2024-01-18T09:23:59Z
14,R,plotly.R,2470,629,R,https://github.com/plotly/plotly.R,plotly,643,2024-02-05T18:07:25Z
15,R,patchwork,2349,158,R,https://github.com/thomasp85/patchwork,thomasp85,30,2024-02-12T09:54:56Z
16,R,devtools,2340,757,R,https://github.com/r-lib/devtools,r-lib,25,2024-02-16T22:54:23Z
17,R,knitr,2330,877,R,https://github.com/yihui/knitr,yihui,117,2024-02-13T05:36:58Z
18,R,stat_rethinking_2023,2084,241,R,https://github.com/rmcelreath/stat_rethinking_2023,rmcelreath,12,2023-11-28T12:15:06Z
19,R,seurat,2046,876,R,https://github.com/satijalab/seurat,satijalab,330,2024-02-16T00:12:54Z
20,R,rethinking,2043,587,R,https://github.com/rmcelreath/rethinking,rmcelreath,195,2024-02-03T15:47:10Z
21,R,rayshader,1980,212,R,https://github.com/tylermorganwall/rayshader,tylermorganwall,23,2024-02-20T06:12:09Z
22,R,DataScienceR,1958,889,R,https://github.com/ujjwalkarn/DataScienceR,ujjwalkarn,1,2023-03-10T11:06:16Z
23,R,nyc-taxi-data,1955,574,R,https://github.com/toddwschneider/nyc-taxi-data,toddwschneider,0,2023-02-10T12:10:47Z
24,R,labs,1919,1930,R,https://github.com/genomicsclass/labs,genomicsclass,17,2024-02-12T12:55:39Z
25,R,gganimate,1917,310,R,https://github.com/thomasp85/gganimate,thomasp85,63,2024-02-19T14:14:12Z
26,R,ggstatsplot,1876,182,R,https://github.com/IndrajeetPatil/ggstatsplot,IndrajeetPatil,61,2024-02-12T21:58:18Z
27,R,benchm-ml,1863,339,R,https://github.com/szilard/benchm-ml,szilard,10,2022-09-16T14:01:14Z
28,R,gt,1844,198,R,https://github.com/rstudio/gt,rstudio,295,2024-02-19T22:26:25Z
29,R,wesanderson,1830,140,R,https://github.com/karthik/wesanderson,karthik,11,2023-10-31T16:22:04Z
30,R,investing,1737,113,R,https://github.com/zonination/investing,zonination,0,2016-12-27T13:58:02Z
31,R,esquisse,1718,221,R,https://github.com/dreamRs/esquisse,dreamRs,63,2024-01-10T15:19:55Z
32,R,blogdown,1690,341,R,https://github.com/rstudio/blogdown,rstudio,22,2024-02-01T16:44:27Z
33,R,DiagrammeR,1668,248,R,https://github.com/rich-iannone/DiagrammeR,rich-iannone,160,2024-02-03T18:48:52Z
34,R,CausalImpact,1635,259,R,https://github.com/google/CausalImpact,google,25,2023-07-17T18:19:58Z
35,R,mlr,1623,406,R,https://github.com/mlr-org/mlr,mlr-org,8,2024-02-05T17:10:43Z
36,R,stats337,1617,232,R,https://github.com/hadley/stats337,hadley,5,2018-06-21T15:57:29Z
37,R,reticulate,1602,367,R,https://github.com/rstudio/reticulate,rstudio,411,2024-02-19T14:43:48Z
38,R,caret,1578,635,R,https://github.com/topepo/caret,topepo,168,2023-10-02T22:36:47Z
39,R,tidyverse,1570,280,R,https://github.com/tidyverse/tidyverse,tidyverse,2,2023-12-12T13:45:13Z
40,R,bbplot,1511,257,R,https://github.com/bbc/bbplot,bbc,12,2021-07-02T16:44:39Z
41,R,tofsims,1496,6,R,https://github.com/fossasia/tofsims,fossasia,0,2017-11-29T19:16:12Z
42,R,rvest,1451,341,R,https://github.com/tidyverse/rvest,tidyverse,18,2024-02-12T22:04:38Z
43,R,geocompr,1449,582,R,https://github.com/geocompx/geocompr,geocompx,6,2024-02-18T16:32:18Z
44,R,broom,1398,295,R,https://github.com/tidymodels/broom,tidymodels,5,2023-12-15T15:55:10Z
45,R,r-color-palettes,1383,135,R,https://github.com/EmilHvitfeldt/r-color-palettes,EmilHvitfeldt,24,2024-01-27T06:33:50Z
46,R,plumber,1353,254,R,https://github.com/rstudio/plumber,rstudio,130,2024-01-24T08:57:44Z
47,R,drake,1328,131,R,https://github.com/ropensci/drake,ropensci,0,2023-11-06T14:25:50Z
48,R,janitor,1325,135,R,https://github.com/sfirke/janitor,sfirke,30,2024-02-02T22:46:31Z
49,R,tidyr,1317,412,R,https://github.com/tidyverse/tidyr,tidyverse,47,2024-02-05T20:31:02Z
50,R,tensorflow,1312,325,R,https://github.com/rstudio/tensorflow,rstudio,36,2024-02-01T13:42:57Z
1,Swift,awesome-ios,45198,6922,Swift,https://github.com/vsouza/awesome-ios,vsouza,1,2024-02-09T23:38:04Z
2,Swift,Alamofire,40358,7633,Swift,https://github.com/Alamofire/Alamofire,Alamofire,35,2024-02-16T09:40:31Z
3,Swift,iina,35745,2548,Swift,https://github.com/iina/iina,iina,1637,2024-02-17T08:38:10Z
4,Swift,ShadowsocksX-NG,32075,8054,Swift,https://github.com/shadowsocks/ShadowsocksX-NG,shadowsocks,302,2023-03-29T02:14:51Z
5,Swift,swift-algorithm-club,28344,5066,Swift,https://github.com/kodecocodes/swift-algorithm-club,kodecocodes,31,2023-10-14T21:09:54Z
6,Swift,Charts,27236,6043,Swift,https://github.com/danielgindi/Charts,danielgindi,841,2024-02-17T07:45:02Z
7,Swift,MonitorControl,25300,773,Swift,https://github.com/MonitorControl/MonitorControl,MonitorControl,25,2024-02-15T06:05:31Z
8,Swift,lottie-ios,24794,3697,Swift,https://github.com/airbnb/lottie-ios,airbnb,12,2024-02-14T23:48:10Z
9,Swift,RxSwift,24075,4294,Swift,https://github.com/ReactiveX/RxSwift,ReactiveX,31,2024-02-01T05:28:57Z
10,Swift,Rectangle,23791,724,Swift,https://github.com/rxhanson/Rectangle,rxhanson,107,2024-02-20T06:32:13Z
11,Swift,vapor,23617,1456,Swift,https://github.com/vapor/vapor,vapor,82,2024-02-16T08:44:57Z
12,Swift,UTM,23359,1224,Swift,https://github.com/utmapp/UTM,utmapp,706,2024-02-14T20:15:39Z
13,Swift,SwiftyJSON,22331,3474,Swift,https://github.com/SwiftyJSON/SwiftyJSON,SwiftyJSON,115,2024-01-17T19:13:04Z
14,Swift,Kingfisher,22027,2508,Swift,https://github.com/onevcat/Kingfisher,onevcat,126,2024-02-19T09:12:20Z
15,Swift,Hero,21738,1748,Swift,https://github.com/HeroTransitions/Hero,HeroTransitions,39,2024-02-06T02:04:31Z
